value,grp
11.060178908948735,G1
8.852410815738308,G1
10.222802170982561,G1
10.71286092049191,G1
9.381118497463522,G1
9.641498327349948,G1
10.229057960137501,G1
11.744369131887233,G1
8.106510831113763,G1
9.207556157617159,G1
9.987461931992224,G1
9.832185257951393,G1
9.295698091251273,G1
9.028331409153264,G1
7.633190725217483,G1
10.00099168032789,G1
8.506068522413232,G1
10.782096409631794,G1
9.502762186083732,G1
8.389859228607163,G1
9.74524310818903,G1
9.485835388424341,G1
10.13350889852939,G1
10.117431725890937,G1
9.424604421840554,G1
9.97810319852737,G1
9.202776181135853,G1
11.012349104205391,G1
11.138424724866175,G1
8.996058510591244,G1
12.676388366845265,G2
10.377739953675684,G2
11.181905325457533,G2
14.21947733961204,G2
9.97290368087041,G2
10.953991790340332,G2
13.726561924699759,G2
11.457877239693369,G2
13.49173866226666,G2
11.543718330791616,G2
14.200082857515019,G3
11.568220911400175,G3
10.860212907730736,G3
15.537574000110814,G3
21.858051643826713,G3
