seven	leg_object	6
seven	leg_returned	seven
seven	series_role	subjects
seven	n_series	7
seven	series_cols	c1,c2,c3,c4,c5,c6,c7
seven	time_col	time
seven	value_col	eml_value
seven	group_col	eml_series
seven	right_col	
seven	second_axis	0
seven	ci_accepted	0
seven	repeats_found	0
seven	max_per_point	1
seven	ci_offered	0
seven	shape	1
seven	level_mode	0
seven	level_name_col	
seven	long_value_col	
seven	n_numeric	7
seven	n_text	0
seven	y_label	
seven	axis_y_min	0
seven	axis_y_max	1754.7855888991057
seven	axis_x_min	0.64
seven	axis_x_max	10.36
seven	drawn_union	0 6 0 4
