--run--	praat_version	Praat 6.6.30 (June 30 2026)
--run--	source_tree	/home/claude/treebuild
--run--	legs_requested	subjects_ci meas2
--run--	code_sha256_eml-graphs-form	68cc7634a3656f1848de4e114c92a9e8a09c08a7a6b6a7e6649b0f924ddbe26e
--run--	code_sha256_eml-graph-procedures	57e798246b08082a03a2d701e135f7d0e6aece80b1fba57e76388b3e9a74cf37
--run--	code_sha256_eml-draw-procedures	d387fb41edbca2481b72715138788e8236849a2fd46561590db7321d25ac9e87
--run--	compositor	running
subjects_ci	leg_started	1
subjects_ci	ink_empty	0.000704286
subjects_ci	s1_title	EML Graphs
subjects_ci	s1_want	EML Graphs
subjects_ci	s1_shown	Graph type: Line Chart (+Cl) v
subjects_ci	s1_shown	Title (blank = auto from table and
subjects_ci	s1_shown	columns):
subjects_ci	s1_shown	Subtitle:
subjects_ci	s1_shown	Colormode: Color v
subjects_ci	s1_shown	Figure width (inches): ¢
subjects_ci	s1_shown	Figure height (inches): | 4
subjects_ci	s1_shown	Erase page first
subjects_ci	s1_shown	Panel origin x (inches):
subjects_ci	s1_shown	Panel origin y (inches):
subjects_ci	s1_shown	Untick Erase to add this figure to the page already drawn.
subjects_ci	s1_shown	On a composed page a legend inside the plot is not
subjects_ci	s1_shown	given axis room — use Right of plot or Below plot.
subjects_ci	s1_shown	Undo Quit Continue
subjects_ci	s2_title	Line Chart -- What the lines are
subjects_ci	s2_want	Line Chart -- What the lines are
subjects_ci	s2_shown	What do the columns beside the time ~~'~~-~+-!-!>
subjects_ci	s2_shown	The other columns hold: The same measurement, on different subjects or groups w
subjects_ci	s2_shown	Same measurement: four singers' FO — one shared vertical axis.
subjects_ci	s2_shown	Different measurements: FO and contact quotient — each its own scale.
subjects_ci	s2_shown	Undo Go Back Quit Continue
subjects_ci	s3_title	Line Chart -- Column Mapping
subjects_ci	s3_want	Line Chart -- Column Mapping
subjects_ci	s3_shown	[-] Select columns from your Table.
subjects_ci	s3_shown	Time column: time v
subjects_ci	s3_shown	Measurement column: f0
subjects_ci	s3_shown	Series names come from: time v
subjects_ci	s3_shown	Group order: Table order Vv
subjects_ci	s3_shown	Draw the mean and its interval (up to 8 observations per point)
subjects_ci	s3_shown	Line style: Solid v
subjects_ci	s3_shown	Undo Go Back Quit Advanced Draw
subjects_ci	s4_title	Line Chart -- Column Mapping
