long_meas2	leg_object	7
long_meas2	leg_returned	long_meas2
long_meas2	series_role	measurements
long_meas2	n_series	2
long_meas2	series_cols	f0,cq
long_meas2	time_col	time
long_meas2	value_col	f0
long_meas2	group_col	
long_meas2	right_col	cq
long_meas2	second_axis	1
long_meas2	ci_accepted	0
long_meas2	repeats_found	0
long_meas2	max_per_point	1
long_meas2	ci_offered	0
long_meas2	shape	2
long_meas2	level_mode	1
long_meas2	level_name_col	measure
long_meas2	long_value_col	value
long_meas2	n_numeric	1
long_meas2	n_text	1
long_meas2	y_label	F0
long_meas2	axis_y_min	180
long_meas2	axis_y_max	283.49608977795856
long_meas2	axis_x_min	0.003333333333333327
long_meas2	axis_x_max	1.0383333333333333
long_meas2	drawn_union	0 6 0 4
