default_untouched	verdict	OK
default_untouched	presses	1
default_untouched	union_x0	0
default_untouched	union_x1	6.0000
default_untouched	union_y0	0
default_untouched	union_y1	4.0000
default_untouched	png_px	1800x1200
default_untouched	png_md5	277deadf535973761400b15d1b9e6e53
legend_band	verdict	OK
legend_band	presses	4
legend_band	union_x0	0
legend_band	union_x1	13.0000
legend_band	union_y0	0
legend_band	union_y1	28.0000
legend_band	park_y0	40.0000
legend_band	park_y1	41.1914
legend_band	png_px	4050x12507
legend_band	png_md5	f7fbb1e14803ac0e8af825c9544e9cd2
overlay	verdict	OK
overlay	presses	2
overlay	union_x0	0
overlay	union_x1	6.0000
overlay	union_y0	0
overlay	union_y1	4.0000
overlay	png_px	1800x1200
overlay	png_md5	71d8f017b1b1bdd7e4a4b4cd01dcaba0
side_by_side	verdict	OK
side_by_side	presses	2
side_by_side	union_x0	0
side_by_side	union_x1	12.5000
side_by_side	union_y0	0
side_by_side	union_y1	4.0000
side_by_side	png_px	3750x1200
side_by_side	png_md5	c35cc9fb469c0c26b6d9b6746fe52ba1
single	verdict	OK
single	presses	1
single	union_x0	0
single	union_x1	6.0000
single	union_y0	0
single	union_y1	4.0000
single	png_px	1800x1200
single	png_md5	277deadf535973761400b15d1b9e6e53
stacked	verdict	OK
stacked	presses	2
stacked	union_x0	0
stacked	union_x1	6.0000
stacked	union_y0	0
stacked	union_y1	8.5000
stacked	png_px	1800x2550
stacked	png_md5	f1cef9fe88d62b2400acbd140ba4e8cf
